teks,label,panjang_teks,is_noise,is_outlier,teks_normal,teks_stopword,teks_tokenisasi,rasio_panjang_teks,rasio_pos_tagging,rasio_stopword
"Momen unik saat mudik lebaran yang saya dengar adalah ketika ada seorang teman yang mencoba membawa ayam peliharaannya saat mudik. Karena di mobil penuh dengan barang-barang, ayam itu ditempatkan di kursi belakang, dan teman saya selalu mengingatkan agar ayam tersebut tidak ""bicara"" atau berisik. Namun, ayam itu malah terus ""berbicara"" dengan suara keras sepanjang perjalanan. Semua orang di mobil tidak bisa berhenti tertawa, dan akhirnya kami semua bersepakat untuk memberi ayam itu tempat duduk di depan agar dia bisa ""terjaga"". Mudik jadi penuh tawa, meskipun perjalanan jauh.",1,277,False,False,momen unik saat mudik lebaran yang saya dengar adalah ketika ada seorang teman yang mencoba membawa ayam peliharaannya saat mudik karena di mobil penuh dengan barangbarang ayam itu ditempatkan di kursi belakang dan teman saya selalu mengingatkan agar ayam tersebut tidak bicara atau berisik namun ayam itu malah terus berbicara dengan suara keras sepanjang perjalanan semua orang di mobil tidak bisa berhenti tertawa dan akhirnya kami semua bersepakat untuk memberi ayam itu tempat duduk di depan agar dia bisa terjaga mudik jadi penuh tawa meskipun perjalanan jauh,momen unik mudik lebaran dengar teman mencoba membawa ayam peliharaannya mudik mobil penuh barangbarang ayam ditempatkan kursi teman ayam bicara berisik ayam berbicara suara keras perjalanan orang mobil berhenti tertawa bersepakat ayam duduk terjaga mudik penuh tawa perjalanan,"['momen', 'unik', 'mudik', 'lebaran', 'dengar', 'teman', 'mencoba', 'membawa', 'ayam', 'peliharaannya', 'mudik', 'mobil', 'penuh', 'barangbarang', 'ayam', 'ditempatkan', 'kursi', 'teman', 'ayam', 'bicara', 'berisik', 'ayam', 'berbicara', 'suara', 'keras', 'perjalanan', 'orang', 'mobil', 'berhenti', 'tertawa', 'bersepakat', 'ayam', 'duduk', 'terjaga', 'mudik', 'penuh', 'tawa', 'perjalanan']",1,0.5729811054330285,0.2480876576390324
"Bagi saya, kebahagiaan itu adalah tentang kedamaian batin. Ini bukan soal pencapaian besar atau materi, melainkan tentang menjalani hidup dengan penuh rasa syukur dan memanfaatkan waktu dengan orang-orang yang saya sayangi. Kebahagiaan bisa datang dari hal-hal sederhana, seperti berbagi tawa dengan teman-teman, menikmati momen kecil, atau mencapai kedamaian dengan diri sendiri. Sebuah keseimbangan antara keinginan dan kenyataan, serta penerimaan atas perjalanan hidup itu sendiri.",1,245,False,False,bagi saya kebahagiaan itu adalah tentang kedamaian batin ini bukan soal pencapaian besar atau materi melainkan tentang menjalani hidup dengan penuh rasa syukur dan memanfaatkan waktu dengan orangorang yang saya sayangi kebahagiaan bisa datang dari halhal sederhana seperti berbagi tawa dengan temanteman menikmati momen kecil atau mencapai kedamaian dengan diri sendiri sebuah keseimbangan antara keinginan dan kenyataan serta penerimaan atas perjalanan hidup itu sendiri,kebahagiaan kedamaian batin pencapaian materi menjalani hidup penuh syukur memanfaatkan orangorang sayangi kebahagiaan halhal sederhana berbagi tawa temanteman menikmati momen mencapai kedamaian keseimbangan kenyataan penerimaan perjalanan hidup,"['kebahagiaan', 'kedamaian', 'batin', 'pencapaian', 'materi', 'menjalani', 'hidup', 'penuh', 'syukur', 'memanfaatkan', 'orangorang', 'sayangi', 'kebahagiaan', 'halhal', 'sederhana', 'berbagi', 'tawa', 'temanteman', 'menikmati', 'momen', 'mencapai', 'kedamaian', 'keseimbangan', 'kenyataan', 'penerimaan', 'perjalanan', 'hidup']",1,0.5883221508221509,0.26295615441780407
"Saya adalah sebuah model kecerdasan buatan yang dirancang untuk membantu dan berbicara dengan orang-orang seperti Anda. Meskipun saya tidak memiliki pengalaman atau perasaan manusia, saya dilatih untuk memahami berbagai topik dan memberikan jawaban yang bermanfaat, menyenangkan, atau membantu dalam berbagai situasi. Saya berusaha beradaptasi dengan gaya percakapan Anda dan membantu dengan cara yang membuat percakapan menjadi lebih alami dan menyenangkan!",1,240,False,False,saya adalah sebuah model kecerdasan buatan yang dirancang untuk membantu dan berbicara dengan orangorang seperti anda meskipun saya tidak memiliki pengalaman atau perasaan manusia saya dilatih untuk memahami berbagai topik dan memberikan jawaban yang bermanfaat menyenangkan atau membantu dalam berbagai situasi saya berusaha beradaptasi dengan gaya percakapan anda dan membantu dengan cara yang membuat percakapan menjadi lebih alami dan menyenangkan,model kecerdasan buatan dirancang membantu berbicara orangorang memiliki pengalaman perasaan manusia dilatih memahami topik bermanfaat menyenangkan membantu situasi berusaha beradaptasi gaya percakapan membantu percakapan alami menyenangkan,"['model', 'kecerdasan', 'buatan', 'dirancang', 'membantu', 'berbicara', 'orangorang', 'memiliki', 'pengalaman', 'perasaan', 'manusia', 'dilatih', 'memahami', 'topik', 'bermanfaat', 'menyenangkan', 'membantu', 'situasi', 'berusaha', 'beradaptasi', 'gaya', 'percakapan', 'membantu', 'percakapan', 'alami', 'menyenangkan']",1,0.5596160468319559,0.3939729292585341
"Menjelaskan mengenai Manusia: Manusia adalah makhluk hidup yang memiliki kemampuan untuk berpikir, merasakan, dan berinteraksi dengan lingkungannya. Manusia merupakan makhluk sosial yang hidup dalam kelompok dan memiliki kemampuan untuk berkomunikasi, memecahkan masalah, serta menciptakan budaya. Secara biologis, manusia adalah mamalia dengan ciri khas memiliki otak yang sangat berkembang, yang memungkinkan mereka untuk melakukan berbagai aktivitas intelektual dan emosional.",1,287,False,False,menjelaskan mengenai manusia manusia adalah makhluk hidup yang memiliki kemampuan untuk berpikir merasakan dan berinteraksi dengan lingkungannya manusia merupakan makhluk sosial yang hidup dalam kelompok dan memiliki kemampuan untuk berkomunikasi memecahkan masalah serta menciptakan budaya secara biologis manusia adalah mamalia dengan ciri khas memiliki otak yang sangat berkembang yang memungkinkan mereka untuk melakukan berbagai aktivitas intelektual dan emosional,manusia manusia makhluk hidup memiliki kemampuan berpikir merasakan berinteraksi lingkungannya manusia makhluk sosial hidup kelompok memiliki kemampuan berkomunikasi memecahkan menciptakan budaya biologis manusia mamalia ciri khas memiliki otak berkembang aktivitas intelektual emosional,"['manusia', 'manusia', 'makhluk', 'hidup', 'memiliki', 'kemampuan', 'berpikir', 'merasakan', 'berinteraksi', 'lingkungannya', 'manusia', 'makhluk', 'sosial', 'hidup', 'kelompok', 'memiliki', 'kemampuan', 'berkomunikasi', 'memecahkan', 'menciptakan', 'budaya', 'biologis', 'manusia', 'mamalia', 'ciri', 'khas', 'memiliki', 'otak', 'berkembang', 'aktivitas', 'intelektual', 'emosional']",1,0.5875994476537956,0.4070466436602472
"Pada 17 Agustus 1945, Indonesia memproklamasikan kemerdekaannya. Peristiwa ini merupakan tonggak sejarah yang menandakan berakhirnya penjajahan Belanda dan dimulainya era kemerdekaan Indonesia. Proklamasi kemerdekaan ini dibacakan oleh Soekarno-Hatta di Jakarta, dan menjadi dasar berdirinya Negara Republik Indonesia. Peristiwa ini sangat penting karena memberikan kebebasan bagi bangsa Indonesia setelah ratusan tahun berada di bawah kekuasaan kolonial.",1,293,False,False,pada agustus indonesia memproklamasikan kemerdekaannya peristiwa ini merupakan tonggak sejarah yang menandakan berakhirnya penjajahan belanda dan dimulainya era kemerdekaan indonesia proklamasi kemerdekaan ini dibacakan oleh soekarnohatta di jakarta dan menjadi dasar berdirinya negara republik indonesia peristiwa ini sangat penting karena memberikan kebebasan bagi bangsa indonesia setelah ratusan tahun berada di bawah kekuasaan kolonial,agustus indonesia memproklamasikan kemerdekaannya peristiwa tonggak sejarah menandakan penjajahan belanda era kemerdekaan indonesia proklamasi kemerdekaan dibacakan soekarnohatta jakarta dasar berdirinya negara republik indonesia peristiwa kebebasan bangsa indonesia ratusan kekuasaan kolonial,"['agustus', 'indonesia', 'memproklamasikan', 'kemerdekaannya', 'peristiwa', 'tonggak', 'sejarah', 'menandakan', 'penjajahan', 'belanda', 'era', 'kemerdekaan', 'indonesia', 'proklamasi', 'kemerdekaan', 'dibacakan', 'soekarnohatta', 'jakarta', 'dasar', 'berdirinya', 'negara', 'republik', 'indonesia', 'peristiwa', 'kebebasan', 'bangsa', 'indonesia', 'ratusan', 'kekuasaan', 'kolonial']",1,0.557833512641205,0.25243818033096327
"Cara membedakan antara kata benda, kata kerja, dan kata sifat:

Kata benda (nomina) adalah kata yang digunakan untuk menyebutkan nama orang, tempat, benda, atau konsep. Contoh: meja, rumah, perempuan.
Kata kerja (verba) adalah kata yang menyatakan tindakan atau kegiatan. Contoh: berlari, makan, tidur.
Kata sifat (adjektiva) adalah kata yang digunakan untuk menggambarkan sifat atau keadaan sesuatu. Contoh: tinggi, cantik, panas.",1,206,False,False,cara membedakan antara kata benda kata kerja dan kata sifat kata benda nomina adalah kata yang digunakan untuk menyebutkan nama orang tempat benda atau konsep contoh meja rumah perempuan kata kerja verba adalah kata yang menyatakan tindakan atau kegiatan contoh berlari makan tidur kata sifat adjektiva adalah kata yang digunakan untuk menggambarkan sifat atau keadaan sesuatu contoh tinggi cantik panas,membedakan benda kerja sifat benda nomina nama orang benda konsep contoh meja rumah perempuan kerja verba tindakan kegiatan contoh berlari makan tidur sifat adjektiva menggambarkan sifat contoh cantik panas,"['membedakan', 'benda', 'kerja', 'sifat', 'benda', 'nomina', 'nama', 'orang', 'benda', 'konsep', 'contoh', 'meja', 'rumah', 'perempuan', 'kerja', 'verba', 'tindakan', 'kegiatan', 'contoh', 'berlari', 'makan', 'tidur', 'sifat', 'adjektiva', 'menggambarkan', 'sifat', 'contoh', 'cantik', 'panas']",1,0.7526424724700587,0.26777461369683947
"Jika kita menjatuhkan batu dan kertas dari ketinggian yang sama di dalam ruangan hampa udara, manakah yang akan lebih dahulu menyentuh lantai? Di dalam ruangan hampa udara, tidak ada udara yang memberikan hambatan terhadap kedua benda tersebut. Jadi, baik batu maupun kertas akan jatuh dengan kecepatan yang sama dan akan menyentuh lantai pada waktu yang bersamaan. Hal ini terjadi karena gaya gravitasi bekerja secara sama pada kedua benda, tanpa ada resistansi dari udara.",1,213,False,False,jika kita menjatuhkan batu dan kertas dari ketinggian yang sama di dalam ruangan hampa udara manakah yang akan lebih dahulu menyentuh lantai di dalam ruangan hampa udara tidak ada udara yang memberikan hambatan terhadap kedua benda tersebut jadi baik batu maupun kertas akan jatuh dengan kecepatan yang sama dan akan menyentuh lantai pada waktu yang bersamaan hal ini terjadi karena gaya gravitasi bekerja secara sama pada kedua benda tanpa ada resistansi dari udara,menjatuhkan batu kertas ketinggian ruangan hampa udara manakah menyentuh lantai ruangan hampa udara udara hambatan benda batu kertas jatuh kecepatan menyentuh lantai bersamaan gaya gravitasi benda resistansi udara,"['menjatuhkan', 'batu', 'kertas', 'ketinggian', 'ruangan', 'hampa', 'udara', 'manakah', 'menyentuh', 'lantai', 'ruangan', 'hampa', 'udara', 'udara', 'hambatan', 'benda', 'batu', 'kertas', 'jatuh', 'kecepatan', 'menyentuh', 'lantai', 'bersamaan', 'gaya', 'gravitasi', 'benda', 'resistansi', 'udara']",1,0.5754066817329011,0.2958031837916064
"Perbedaan antara larutan asam dan basa:

Larutan asam memiliki pH kurang dari 7 dan cenderung memberi rasa asam. Larutan ini mengandung ion hidrogen (Hâº). Contoh: asam sulfat, asam klorida.
Larutan basa memiliki pH lebih dari 7 dan cenderung memberi rasa pahit. Larutan ini mengandung ion hidroksida (OHâ»). Contoh: natrium hidroksida (NaOH), amonia.",1,249,False,False,perbedaan antara larutan asam dan basa larutan asam memiliki ph kurang dari dan cenderung memberi rasa asam larutan ini mengandung ion hidrogen h contoh asam sulfat asam klorida larutan basa memiliki ph lebih dari dan cenderung memberi rasa pahit larutan ini mengandung ion hidroksida oh contoh natrium hidroksida naoh amonia,perbedaan larutan asam basa larutan asam memiliki ph cenderung asam larutan mengandung ion hidrogen h contoh asam sulfat asam klorida larutan basa memiliki ph cenderung pahit larutan mengandung ion hidroksida oh contoh natrium hidroksida naoh amonia,"['perbedaan', 'larutan', 'asam', 'basa', 'larutan', 'asam', 'memiliki', 'ph', 'cenderung', 'asam', 'larutan', 'mengandung', 'ion', 'hidrogen', 'h', 'contoh', 'asam', 'sulfat', 'asam', 'klorida', 'larutan', 'basa', 'memiliki', 'ph', 'cenderung', 'pahit', 'larutan', 'mengandung', 'ion', 'hidroksida', 'oh', 'contoh', 'natrium', 'hidroksida', 'naoh', 'amonia']",1,0.6480123137731832,0.3487698986975398
"Perbedaan antara virus dan bakteri:

Virus adalah mikroorganisme yang lebih kecil daripada bakteri dan hanya dapat hidup dan berkembang biak di dalam sel makhluk hidup lain (inang). Virus tidak dapat melakukan metabolisme atau reproduksi sendiri.
Bakteri adalah mikroorganisme yang lebih besar dari virus dan dapat hidup sendiri serta berkembang biak dengan cara pembelahan biner. Bakteri dapat ditemukan di berbagai tempat dan beberapa jenisnya bermanfaat, sementara yang lainnya bisa menyebabkan penyakit.",1,254,False,False,perbedaan antara virus dan bakteri virus adalah mikroorganisme yang lebih kecil daripada bakteri dan hanya dapat hidup dan berkembang biak di dalam sel makhluk hidup lain inang virus tidak dapat melakukan metabolisme atau reproduksi sendiri bakteri adalah mikroorganisme yang lebih besar dari virus dan dapat hidup sendiri serta berkembang biak dengan cara pembelahan biner bakteri dapat ditemukan di berbagai tempat dan beberapa jenisnya bermanfaat sementara yang lainnya bisa menyebabkan penyakit,perbedaan virus bakteri virus mikroorganisme bakteri hidup berkembang biak sel makhluk hidup inang virus metabolisme reproduksi bakteri mikroorganisme virus hidup berkembang biak pembelahan biner bakteri ditemukan jenisnya bermanfaat menyebabkan penyakit,"['perbedaan', 'virus', 'bakteri', 'virus', 'mikroorganisme', 'bakteri', 'hidup', 'berkembang', 'biak', 'sel', 'makhluk', 'hidup', 'inang', 'virus', 'metabolisme', 'reproduksi', 'bakteri', 'mikroorganisme', 'virus', 'hidup', 'berkembang', 'biak', 'pembelahan', 'biner', 'bakteri', 'ditemukan', 'jenisnya', 'bermanfaat', 'menyebabkan', 'penyakit']",1,0.5243372134194919,0.3370839363241679
"Perbedaan antara empati dan simpati:

Empati adalah kemampuan untuk merasakan atau memahami perasaan orang lain seolah-olah kita berada dalam posisi mereka. Contoh: Jika teman Anda sedih, Anda merasa sedih juga dan berusaha untuk memberi dukungan langsung.
Simpati adalah perasaan kasihan atau prihatin terhadap keadaan orang lain, tetapi tanpa merasakan secara langsung perasaan mereka. Contoh: Melihat seseorang yang terluka, Anda merasa kasihan dan ingin membantu, meskipun Anda tidak merasakan rasa sakit tersebut.",1,261,False,False,perbedaan antara empati dan simpati empati adalah kemampuan untuk merasakan atau memahami perasaan orang lain seolaholah kita berada dalam posisi mereka contoh jika teman anda sedih anda merasa sedih juga dan berusaha untuk memberi dukungan langsung simpati adalah perasaan kasihan atau prihatin terhadap keadaan orang lain tetapi tanpa merasakan secara langsung perasaan mereka contoh melihat seseorang yang terluka anda merasa kasihan dan ingin membantu meskipun anda tidak merasakan rasa sakit tersebut,perbedaan empati simpati empati kemampuan merasakan memahami perasaan orang seolaholah posisi contoh teman sedih sedih berusaha dukungan langsung simpati perasaan kasihan prihatin orang merasakan langsung perasaan contoh terluka kasihan membantu merasakan sakit,"['perbedaan', 'empati', 'simpati', 'empati', 'kemampuan', 'merasakan', 'memahami', 'perasaan', 'orang', 'seolaholah', 'posisi', 'contoh', 'teman', 'sedih', 'sedih', 'berusaha', 'dukungan', 'langsung', 'simpati', 'perasaan', 'kasihan', 'prihatin', 'orang', 'merasakan', 'langsung', 'perasaan', 'contoh', 'terluka', 'kasihan', 'membantu', 'merasakan', 'sakit']",1,0.5527593595428962,0.2575976845151954
"Indonesia terletak di antara dua samudra, yaitu Samudra Pasifik dan Samudra Hindia, serta di antara dua benua, yaitu Benua Asia dan Benua Australia. Secara geografis, Indonesia terletak di wilayah Asia Tenggara, membentang di sepanjang garis khatulistiwa.",1,171,False,False,indonesia terletak di antara dua samudra yaitu samudra pasifik dan samudra hindia serta di antara dua benua yaitu benua asia dan benua australia secara geografis indonesia terletak di wilayah asia tenggara membentang di sepanjang garis khatulistiwa,indonesia terletak samudra samudra pasifik samudra hindia benua benua asia benua australia geografis indonesia terletak wilayah asia tenggara membentang garis khatulistiwa,"['indonesia', 'terletak', 'samudra', 'samudra', 'pasifik', 'samudra', 'hindia', 'benua', 'benua', 'asia', 'benua', 'australia', 'geografis', 'indonesia', 'terletak', 'wilayah', 'asia', 'tenggara', 'membentang', 'garis', 'khatulistiwa']",1,0.503176329484469,0.2772793053545586
Salah satu contoh kerajinan tradisional dari Indonesia adalah tenun ikat dari daerah Nusa Tenggara Timur. Bahan bakunya adalah benang yang dicelup dengan pewarna alami dari tanaman untuk menghasilkan pola dan warna yang khas.,1,162,False,False,salah satu contoh kerajinan tradisional dari indonesia adalah tenun ikat dari daerah nusa tenggara timur bahan bakunya adalah benang yang dicelup dengan pewarna alami dari tanaman untuk menghasilkan pola dan warna yang khas,salah contoh kerajinan tradisional indonesia tenun ikat daerah nusa tenggara timur bahan bakunya benang dicelup pewarna alami tanaman menghasilkan pola warna khas,"['salah', 'contoh', 'kerajinan', 'tradisional', 'indonesia', 'tenun', 'ikat', 'daerah', 'nusa', 'tenggara', 'timur', 'bahan', 'bakunya', 'benang', 'dicelup', 'pewarna', 'alami', 'tanaman', 'menghasilkan', 'pola', 'warna', 'khas']",0,0.5492242132867134,0.481647151690567
"Kecerdasan adalah kemampuan untuk belajar, memahami, memecahkan masalah, beradaptasi dengan situasi baru, serta menggunakan pengetahuan dan keterampilan dalam kehidupan sehari-hari. Kecerdasan tidak hanya terbatas pada aspek akademik, tetapi juga mencakup kecerdasan emosional, sosial, dan praktikal.",1,196,False,False,kecerdasan adalah kemampuan untuk belajar memahami memecahkan masalah beradaptasi dengan situasi baru serta menggunakan pengetahuan dan keterampilan dalam kehidupan seharihari kecerdasan tidak hanya terbatas pada aspek akademik tetapi juga mencakup kecerdasan emosional sosial dan praktikal,kecerdasan kemampuan belajar memahami memecahkan beradaptasi situasi pengetahuan keterampilan kehidupan seharihari kecerdasan terbatas aspek akademik mencakup kecerdasan emosional sosial praktikal,"['kecerdasan', 'kemampuan', 'belajar', 'memahami', 'memecahkan', 'beradaptasi', 'situasi', 'pengetahuan', 'keterampilan', 'kehidupan', 'seharihari', 'kecerdasan', 'terbatas', 'aspek', 'akademik', 'mencakup', 'kecerdasan', 'emosional', 'sosial', 'praktikal']",1,0.6036286157024793,0.29609261939218523
"Ketika mencapai prestasi yang sangat berarti dalam hidup, saya merasakan campuran perasaan yang sulit digambarkan. Ada rasa bangga dan puas yang muncul, seolah-olah semua usaha yang telah saya lakukan terbayar tuntas. Namun, di balik kebanggaan itu, ada juga rasa syukur yang mendalam, karena tahu bahwa saya tidak bisa sampai di titik tersebut sendirian. Saya merasa seolah-olah dunia menjadi lebih cerah, dan setiap langkah yang saya ambil setelahnya terasa lebih percaya diri dan penuh semangat.",1,233,False,False,ketika mencapai prestasi yang sangat berarti dalam hidup saya merasakan campuran perasaan yang sulit digambarkan ada rasa bangga dan puas yang muncul seolaholah semua usaha yang telah saya lakukan terbayar tuntas namun di balik kebanggaan itu ada juga rasa syukur yang mendalam karena tahu bahwa saya tidak bisa sampai di titik tersebut sendirian saya merasa seolaholah dunia menjadi lebih cerah dan setiap langkah yang saya ambil setelahnya terasa lebih percaya diri dan penuh semangat,mencapai prestasi hidup merasakan campuran perasaan sulit digambarkan bangga puas muncul seolaholah usaha lakukan terbayar tuntas kebanggaan syukur mendalam titik seolaholah dunia cerah langkah ambil setelahnya percaya penuh semangat,"['mencapai', 'prestasi', 'hidup', 'merasakan', 'campuran', 'perasaan', 'sulit', 'digambarkan', 'bangga', 'puas', 'muncul', 'seolaholah', 'usaha', 'lakukan', 'terbayar', 'tuntas', 'kebanggaan', 'syukur', 'mendalam', 'titik', 'seolaholah', 'dunia', 'cerah', 'langkah', 'ambil', 'setelahnya', 'percaya', 'penuh', 'semangat']",1,0.5190508021390374,0.3427040674939187
"Suatu kali, saya pernah menghadiri perpisahan teman dekat yang akan pindah ke kota lain. Di satu sisi, saya sangat bahagia untuknya karena dia mendapat kesempatan baru yang besar dan menyenangkan. Namun, di sisi lain, saya merasa sangat sedih karena kehilangan teman yang selama ini selalu ada di dekat saya. Pada saat yang bersamaan, saya merasa bangga dengan perjalanan yang dia pilih, namun hati saya juga berat karena perpisahan itu.",1,174,False,False,suatu kali saya pernah menghadiri perpisahan teman dekat yang akan pindah ke kota lain di satu sisi saya sangat bahagia untuknya karena dia mendapat kesempatan baru yang besar dan menyenangkan namun di sisi lain saya merasa sangat sedih karena kehilangan teman yang selama ini selalu ada di dekat saya pada saat yang bersamaan saya merasa bangga dengan perjalanan yang dia pilih namun hati saya juga berat karena perpisahan itu,kali menghadiri perpisahan teman pindah kota sisi bahagia untuknya kesempatan menyenangkan sisi sedih kehilangan teman bersamaan bangga perjalanan pilih hati berat perpisahan,"['kali', 'menghadiri', 'perpisahan', 'teman', 'pindah', 'kota', 'sisi', 'bahagia', 'untuknya', 'kesempatan', 'menyenangkan', 'sisi', 'sedih', 'kehilangan', 'teman', 'bersamaan', 'bangga', 'perjalanan', 'pilih', 'hati', 'berat', 'perpisahan']",1,0.5235221809440559,0.30227545647689136
